order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,product_id,seller_id,price,shipping_charges,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,payment_sequential,payment_type,payment_installments,payment_value,customer_zip_code_prefix,customer_city,customer_state
6udxlbYvRfdY,66vhQmEDkg5n,delivered,2018-03-02 08:28:17,2018-03-02 08:49:52,2018-03-14 00:26:39,2018-03-15,qeFwzEB1hCse,oriyBYKGv0Wg,148.5,21.25,sports_leisure,150.0,20.0,10.0,15.0,1,credit_card,3.0,321.06,95096,nilopolis,RJ
RrlsJ8jEAKNT,RRxVYec1iAX3,delivered,2017-06-18 22:56:48,2017-06-18 23:10:19,2017-06-23 12:55:50,2017-07-07,amwdhnETyWkj,fquh40THqSKm,399.2,30.66,toys,200.0,25.0,5.0,12.0,1,credit_card,2.0,212.01,46550,sao paulo,SP
0nNZeW2PkhOi,tvaRtJ9Fni8Y,delivered,2018-02-17 01:24:58,2018-02-17 02:07:56,2018-02-28 13:14:10,2018-03-14,GvBzGCvvIC2D,v4i9GZGfxgTZ,777.0,0.62,toys,1000.0,53.0,8.0,18.0,1,credit_card,6.0,362.56,76850,torrinha,SP
kEmxW8GhOfFu,u8As5ZelL6Il,delivered,2018-05-01 11:09:04,2018-05-02 12:55:12,2018-05-17 18:18:34,2018-05-24,u2atxLeCkaHI,KH9VVC2iPaCb,42.89,13.8,electronics,100.0,23.0,8.0,18.0,1,wallet,1.0,262.68,9781,novo hamburgo,RS
4VKVaYZqfUDy,pPfP66ETa3gq,delivered,2018-04-26 11:48:29,2018-04-26 12:11:07,2018-05-16 22:28:01,2018-05-25,OgrO0qS7TDw3,VZmgxK6ws7Pt,111.27,2.58,toys,1050.0,32.0,5.0,30.0,1,credit_card,3.0,146.58,40080,salvador,BA
LbstwuOp6hZ6,znPOsZ79UXKk,processing,2018-04-15 10:40:05,2018-04-17 18:11:22,2018-06-18 14:31:22,2018-05-10,d2HOSdzAEMqU,WTbhLip6Y9IF,574.2,3.51,toys,80.0,16.0,11.0,11.0,1,wallet,1.0,92.63,27570,belo horizonte,MG
oWKtDzFulMqQ,vHhxbaSsGTxJ,delivered,2017-11-30 14:18:30,2017-11-30 14:35:05,2017-12-07 20:16:41,2017-12-26,v8wYHyjJmg7e,JX4iwTS6jjJU,42.89,20.9,audio,167.0,16.0,4.0,11.0,1,credit_card,1.0,27.38,96445,brasilia,DF
7Xl186t1dRFb,AinHPwMmTMAi,delivered,2018-02-22 09:55:25,2018-02-22 10:15:39,2018-03-16 23:23:41,2018-03-08,6Ck3rZv6Xvld,JWgtQz0xDGqu,156.3,32.34,toys,50.0,17.0,2.0,11.0,1,credit_card,1.0,204.26,85605,suzano,SP
lDdAiyJhpznW,s5x7cLslIHRk,delivered,2018-03-25 10:24:08,2018-03-26 10:08:37,2018-04-09 20:12:25,2018-04-23,zCuOGN9gGrcg,2u7k61LiSKc4,156.25,12.15,toys,4050.0,20.0,38.0,35.0,1,credit_card,2.0,34.39,2875,maceio,AL
rfIilxnb1XaR,oXDWSQPnKFPw,delivered,2017-10-31 18:37:48,2017-10-31 18:55:12,2017-11-16 22:38:47,2017-11-16,R0lV18rPk4iO,9mUBYR4LiO1Z,78.73,24.59,construction_tools_construction,4050.0,44.0,15.0,33.0,1,credit_card,1.0,673.02,89828,rio de janeiro,RJ
JcEvPUHyE3AN,YCyynEMyhjfG,delivered,2018-08-15 19:32:10,2018-08-17 04:09:55,2018-08-28 17:26:42,2018-09-05,olqnAZGQiqEx,P4kjq7WSvXsY,236.9,98.6,toys,300.0,17.0,7.0,17.0,1,wallet,1.0,188.31,1412,aguas belas,PE
gWwhCAFf1qAH,XyHY8r0sHjUH,delivered,2018-03-24 13:30:08,2018-03-24 13:47:25,2018-04-04 18:56:31,2018-04-19,CnGuaFnNmsGU,EzHQxVQPzo1i,88.95,92.03,toys,128.0,17.0,9.0,13.0,1,credit_card,8.5,68.12,59122,buritis,MG
df5ur09uip04,hX0Mey0jAUWW,delivered,2018-06-14 14:54:24,2018-06-14 15:20:30,2018-06-20 11:35:31,2018-07-04,VPceosstem3u,0TGBD26I0208,820.05,27.57,toys,200.0,16.0,14.0,15.0,1,credit_card,1.0,5.77,29142,rio paranaiba,MG
BW5bfU8iKuHk,aHC1poiz4Nxt,delivered,2017-12-29 16:34:24,2017-12-29 18:27:19,2018-01-20 14:48:00,2018-02-01,0vbEvli2JYJu,RKad98cTxhSb,493.9,22.86,toys,1383.0,50.0,10.0,40.0,1,voucher,1.0,173.65,28470,rio de janeiro,RJ
rYGhjbv3m00H,linIor6LXkVj,delivered,2018-07-30 10:42:40,2018-07-31 09:10:11,2018-08-09 22:18:29,2018-09-10,fsq5lo34nHGK,9G9sbLy1ABkN,45.9,12.16,toys,0.0,30.0,25.0,30.0,1,credit_card,4.0,388.28,14057,ilheus,BA
zAJDzUV8fl78,1BCaDTkFCH12,delivered,2018-08-08 19:37:34,2018-08-09 19:10:11,2018-08-17 15:07:27,2018-08-22,3zGWOqdq6B80,fsdM6QZEnGMM,907.6374999999999,50.0,musical_instruments,1300.0,42.0,8.0,38.0,1,wallet,1.0,199.96,55606,goiania,GO
P9P32Zm3XRjy,3dPxNryemmA3,delivered,2017-04-13 14:25:56,2017-04-13 14:42:19,2017-05-02 14:07:23,2017-05-29,XrQ7ZHlRhKg8,2a07LobkzHUx,42.2,41.78,furniture_decor,600.0,30.0,4.0,20.0,1,credit_card,4.0,153.27,16750,acailandia,MA
bu2L9Hz14i8y,yN1siOc6YElB,delivered,2018-05-12 20:21:55,2018-05-12 20:35:53,2018-05-18 18:58:41,2018-06-06,fk48SfSWU5oa,YWrRrmqn7vbm,25.04,6.87,toys,400.0,17.0,10.0,11.0,1,credit_card,2.0,20.61,95835,carapicuiba,SP
dhCrPYkqA2Hr,hb0weU4MPxOx,delivered,2018-07-30 19:08:55,2018-08-01 02:44:20,2018-08-10 19:21:50,2018-08-23,lawMZ8QHqPpI,yDbf1jfEtqEV,218.36,3.04,toys,550.0,25.0,15.0,17.0,1,wallet,1.0,177.54,65750,betim,MG
rpHcL6sK0CGn,iRSbtG21udio,delivered,2018-02-08 07:47:11,2018-02-08 08:10:25,2018-02-19 20:39:14,2018-03-07,hKAQ99SlEdSb,HXQwJKuw50PM,111.27,47.55,health_beauty,250.0,23.0,7.0,15.0,1,credit_card,1.0,194.13,3938,sao joao del rei,MG
sYwgWIvlyLIi,NRuw52Py5G8l,delivered,2018-03-20 12:24:39,2018-03-20 12:49:26,2018-04-07 12:08:38,2018-04-10,508r9y2t4zJK,m3ZW0huovPVQ,403.9,96.71,housewares,4050.0,25.0,25.0,52.5,1,credit_card,2.0,188.56,3921,florianopolis,SC
yyn0NHnu0N50,wPOt8BNm8Je4,delivered,2017-10-13 02:17:22,2017-10-13 02:35:15,2017-10-26 17:30:10,2017-11-06,0YrzbwVz9urq,wR4cqCClYDyY,119.48,39.05,sports_leisure,4050.0,20.0,25.0,12.0,1,credit_card,1.0,68.84,63460,sao paulo,SP
ouPl8yZFaS95,aONZ52FRgmD9,delivered,2018-08-08 13:12:26,2018-08-08 13:25:19,2018-08-15 00:38:41,2018-08-16,0qYHcsiZhxdn,Uhxp4jLBVzJq,358.8,51.45,toys,1800.0,43.0,8.0,33.0,1,credit_card,1.0,39.87,39645,santos,SP
ERVRmuSrErsb,1w2WOpJtURdU,delivered,2018-02-23 08:42:54,2018-02-23 08:55:51,2018-03-20 16:51:48,2018-03-26,vV7IhSHaODtJ,hd6t04omaVjn,802.14,24.08,toys,1075.0,21.0,15.0,15.0,1,credit_card,2.0,48.51,44053,ibirite,MG
hsSvR56qfJKu,mTd3Jb0idYHc,delivered,2017-11-08 12:42:07,2017-11-08 12:56:53,2017-11-16 19:27:43,2017-12-01,jrc0v3ZRw6Zg,ZNVgXvCvMqkS,266.55,21.04,bed_bath_table,800.0,20.0,20.0,20.0,1,credit_card,5.0,121.58,70770,salvador,BA
cX0NQrUcOrtJ,XPvPcGRz4lLO,delivered,2018-05-11 16:33:12,2018-05-11 16:59:55,2018-06-23 19:58:32,2018-06-14,DwErrH6eI5GJ,0Mzbc3aACMOQ,10.35,39.58,toys,4050.0,20.0,20.0,20.0,1,credit_card,8.0,240.75,21630,rio de janeiro,RJ
mTwmw8Qvs2mT,i7OsNiQA27Sd,delivered,2018-03-12 08:35:53,2018-03-13 03:50:45,2018-03-26 23:42:02,2018-04-03,jn5hTDzIcQqG,i1DC4Dxt77fE,238.64,6.87,toys,50.0,32.0,2.0,24.0,1,wallet,1.0,160.22,35603,londrina,PR
RPqw5QO6aEJi,lArT5Gec1U6w,delivered,2018-04-15 11:34:35,2018-04-15 11:50:28,2018-04-25 13:37:49,2018-05-09,Mr1FGY62jqwS,A7s2wiNKJ3HW,453.7,6.87,toys,1200.0,50.0,2.0,37.0,1,credit_card,1.0,154.23,6418,astorga,PR
B7KGawv2NEwE,AVcSBPM86cYN,delivered,2018-08-19 17:20:11,2018-08-20 12:30:18,2018-08-22 20:56:36,2018-08-28,YZ20SXDhqgVz,VGf596RAXuhp,820.05,109.49000000000001,toys,250.0,22.0,12.0,17.0,1,credit_card,7.0,276.65,30250,mogi-guacu,SP
ltfLQFDDqKTl,rzAZsJwOaCzW,delivered,2018-03-07 15:10:04,2018-03-07 15:32:16,2018-04-17 21:58:21,2018-03-27,p7M5W2sbZs7m,2ZJaGRSW74BZ,106.6,72.61,toys,4050.0,58.0,28.0,52.5,1,credit_card,6.0,24.49,22245,sao sebastiao do paraiso,MG
4qUdh9J79SQW,cCJf2S0rk5mc,delivered,2018-03-04 13:53:47,2018-03-04 14:08:46,2018-03-12 14:05:35,2018-04-09,SurWs3YXFxus,H8Ys0YKTGDmJ,579.0,47.55,toys,50.0,16.0,14.0,14.0,1,credit_card,2.0,5.09,68633,paraibuna,SP
RAFaCkxcdHkH,HnMcYTthkRM9,delivered,2018-08-18 15:41:34,2018-08-18 15:55:22,2018-08-23 18:16:51,2018-09-06,2TPTs8cXonwp,Mi2ZCclAh7t8,579.75,9.58,toys,983.0,24.0,26.0,22.0,1,credit_card,1.0,148.69,17506,barretos,SP
wq72b1zaqxng,wnT88Rie4ru4,delivered,2018-05-24 16:47:50,2018-05-24 18:38:37,2018-06-06 17:33:06,2018-06-20,tBjEnjeoKaOO,J50Vac7VySba,181.56,50.28,toys,250.0,25.0,15.0,25.0,1,voucher,1.0,98.3,68140,taboao da serra,SP
JRuD7HzkwOh2,vRixV3VacnQG,delivered,2017-05-24 09:05:17,2017-05-24 09:15:19,2017-06-02 15:03:37,2017-06-20,6xmmVmmRsFCP,hfLlIKeob5fC,518.18,29.68,baby,500.0,30.0,8.0,35.0,1,credit_card,8.5,40.52,13343,sao goncalo,RJ
W9moiAt03Ir3,zipBATu5tqpq,delivered,2018-03-02 23:32:54,2018-03-06 03:55:30,2018-03-22 17:04:37,2018-03-26,wXrrv8wUZL50,qnkmX5a4xiGD,145.99,47.55,toys,400.0,26.0,9.0,17.0,1,wallet,1.0,27.38,62620,missal,PR
nJNwIExT8Ffn,GEEPF5NInVgn,delivered,2017-03-08 08:58:11,2017-03-08 09:10:18,2017-03-13 10:51:50,2017-04-07,GMEXUrKM8Wty,ItYhqrkUww7D,42.11,8.38,toys,3407.0,28.0,22.0,23.0,1,credit_card,8.5,23.54,64000,sao paulo,SP
ZQVJxqCGKphJ,wnBiLiM4TDJh,delivered,2018-03-20 09:01:37,2018-03-20 09:15:25,2018-04-15 17:27:51,2018-04-12,Cw7JqyhrpaQG,I4ffj2osK42R,76.65,12.28,toys,400.0,16.0,7.0,11.0,1,credit_card,1.0,37.34,4556,niteroi,RJ
qs6S1ShZAvwn,ltJq8t8hjEiD,delivered,2017-03-20 14:14:31,2017-03-20 14:14:31,2017-04-07 18:46:48,2017-04-19,OmaxRIzrq2uM,XLxN4hdOlYco,153.75,49.55,toys,75.0,18.0,3.0,12.0,1,credit_card,1.0,117.6,2940,salvador,BA
AsfrotIS4e6j,ReT0ClzwjHgP,delivered,2017-11-25 18:35:17,2017-11-25 18:51:47,2017-12-16 00:22:08,2018-01-02,HDq02GU8zCWs,kT4UPkqxjZhU,99.97,50.07,toys,3008.0,32.0,38.0,32.0,1,credit_card,8.5,131.07,68665,garanhuns,PE
kb1lNIk51rUO,dd01mqOtl7I0,delivered,2018-07-28 15:40:18,2018-07-30 19:32:07,2018-08-07 22:05:54,2018-08-16,QCAiaLSyGTa2,uggJQpwKn9uw,25.27,37.72,toys,375.0,29.0,14.0,20.0,1,credit_card,6.0,380.13,42707,vila velha,ES
MF2MbrwaJczV,hWfsKebZRxVo,delivered,2017-11-24 15:42:39,2017-11-24 19:13:02,2017-12-11 21:36:19,2017-12-21,ro08JPncYzLh,r7VxefoTVHbb,907.6374999999999,46.76,garden_tools,1650.0,30.0,22.0,30.0,1,credit_card,8.5,40.12,59071,laranjeiras do sul,PR
40px2EiuJn86,t0VqG6PeLG7S,delivered,2017-10-24 12:45:21,2017-10-25 02:28:06,2017-11-07 20:13:13,2017-11-23,ro08JPncYzLh,r7VxefoTVHbb,692.0,46.76,garden_tools,1650.0,30.0,22.0,30.0,1,wallet,1.0,665.87,74055,pelotas,RS
80jyUZsadHlG,t9wuvQFEECsR,delivered,2018-04-11 07:08:41,2018-04-12 06:31:11,2018-04-19 17:44:40,2018-04-25,z4nIm2ZnFBjC,4j49QGcby0zw,98.6,60.07,toys,463.0,23.0,18.0,16.0,1,wallet,1.0,673.02,11446,carapicuiba,SP
WUumRZXz9auX,bA7yBDEY2FhU,delivered,2017-04-02 22:07:03,2017-04-02 22:22:34,2017-04-10 15:06:25,2017-04-28,Ge08YEiAZ7cN,QaFphUAb15RL,692.0,47.73,toys,1132.0,33.0,38.0,20.0,1,credit_card,1.0,144.21,48895,ouro branco,MG
jkadKtTMhtCb,oTrBckcwNQGL,delivered,2018-04-09 21:53:03,2018-04-10 00:12:41,2018-04-12 14:52:48,2018-04-19,NdSuLdRIr6Ww,xMppVI8EGynx,93.97,10.85,toys,200.0,16.0,16.0,14.0,1,credit_card,3.0,154.57,82920,sete lagoas,MG
sKSrIza7UWcm,R6ERhHMLglNA,delivered,2018-03-08 18:05:20,2018-03-08 18:29:48,2018-03-16 17:12:19,2018-04-10,Biwi1BNtUB7l,r7VxefoTVHbb,907.6374999999999,84.65,toys,1500.0,30.0,22.0,30.0,1,wallet,1.0,77.54,55297,sao paulo,SP
mpA9GKEej2fy,VrwxVc3YTnER,delivered,2018-02-06 07:02:11,2018-02-06 07:10:24,2018-02-09 22:39:55,2018-03-02,BOU3Alfw8oX2,Kl4apbkJMfTI,72.4,48.34,toys,400.0,20.0,11.0,12.0,1,credit_card,1.0,39.79,41900,piracicaba,SP
6FDG4jZRNJ0G,CBPA6zYNPfef,delivered,2018-05-14 13:03:21,2018-05-14 13:17:30,2018-05-22 16:22:14,2018-06-14,IHlJDYtmXeB5,A7s2wiNKJ3HW,363.0,25.76,air_conditioning,150.0,20.0,8.0,13.0,1,voucher,1.0,351.35,25565,rio de janeiro,RJ
Sb1XjDJS0xvO,K0buWQ5czJ1d,delivered,2018-04-17 11:29:58,2018-04-19 02:51:03,2018-04-24 01:28:43,2018-05-10,aClkD3pJ57dQ,qdnpFAlJ06nJ,907.6374999999999,4.28,toys,2300.0,30.0,30.0,30.0,1,wallet,1.0,195.01,20071,itaquaquecetuba,SP
BbCmqD7LnrAA,GcyfB8eYIQfG,delivered,2018-07-20 14:55:56,2018-07-21 03:25:13,2018-08-02 14:22:19,2018-08-24,0pW0IKLw9f9p,yHsOFiqVrV1u,344.0,40.43,toys,4050.0,60.0,20.0,29.0,1,wallet,1.0,117.01,30320,frei martinho,PB
q7mVIElVvmEL,EY9lkK2wN5ej,delivered,2018-04-23 21:39:06,2018-04-24 18:33:58,2018-04-30 14:28:45,2018-05-23,8NfBg6burWaK,coi9xkdo66JI,254.9,29.49,watches_gifts,263.0,17.0,12.0,13.0,1,credit_card,4.0,68.36,36980,paranagua,PR
2ynpj1MsBx6r,y5KmdH6CsR5U,delivered,2017-11-26 23:57:16,2017-11-27 00:18:39,2017-12-06 01:11:47,2017-12-18,PyjlDSHRGdSt,al4fWZ5NFQzG,37.84,109.49000000000001,toys,1850.0,24.0,36.0,23.0,1,credit_card,3.0,170.86,2479,sao paulo,SP
dSBX17JSnF6X,eRv3x0Gd8pAU,delivered,2017-04-22 17:16:31,2017-04-23 17:10:23,2017-05-09 09:07:53,2017-05-17,ZgPsice9WNfx,ox9BSgKv6wuR,409.87,9.74,toys,350.0,18.0,15.0,15.0,1,credit_card,8.0,358.5,88341,recife,PE
uN2S08iFkiyc,RyzlfLXSEZom,delivered,2017-10-19 15:38:04,2017-10-21 02:49:39,2017-10-31 17:59:53,2017-11-09,YB9FzBxyEzyp,xadaQcJkLTmF,692.0,23.11,toys,1750.0,20.0,8.0,14.0,1,wallet,1.0,78.37,48900,goiania,GO
UEOF5qwedPd7,l1LRGBYOrxp5,delivered,2017-12-29 08:15:09,2018-01-03 04:18:36,2018-01-18 23:24:41,2018-01-30,9GQoFcKJHapK,coi9xkdo66JI,23.1,83.61,watches_gifts,269.0,17.0,11.0,13.0,1,wallet,1.0,188.62,66812,serra,ES
m7TbPVsiCpcO,qS7sSACdQDHN,delivered,2017-06-07 21:56:03,2017-06-07 22:05:12,2017-06-19 21:35:29,2017-06-30,OwFl8clwg9OC,r9PPtLpzZVdj,52.66,32.93,toys,800.0,40.0,30.0,30.0,1,credit_card,2.0,342.69,95800,teofilo otoni,MG
FUhhKo0dHRDb,aapqSDvmFxsn,delivered,2018-01-10 18:49:37,2018-01-10 18:58:19,2018-01-22 22:56:57,2018-02-16,9M7QLF4ZKxf1,BnvXJ0H2aMk7,136.97,40.27,toys,4050.0,25.0,8.0,25.0,1,credit_card,4.0,105.15,35938,rio de janeiro,RJ
Ko4vFcgkknRt,dSakBuISCOXX,delivered,2018-01-14 18:49:14,2018-01-14 18:59:30,2018-01-20 14:28:43,2018-01-30,wDJffbvgUaek,EhdxNNRkTARp,399.2,6.08,toys,650.0,25.0,35.0,30.0,1,voucher,1.0,120.25,65220,pedreira,SP
PRx33WPRrOOG,xSRjpfA2Pxkb,delivered,2018-04-13 08:15:49,2018-04-17 05:50:08,2018-04-23 13:32:23,2018-05-18,MsN3WijLjSsu,vjJ7Vc2lwVIM,43.21,33.68,toys,4050.0,52.0,26.0,52.0,1,wallet,1.0,72.96,2911,santa cruz do capibaribe,PE
YZYKvAnQurEL,JVSV9AioVP8y,delivered,2018-06-13 13:15:28,2018-06-13 13:41:40,2018-06-20 15:42:12,2018-07-05,irKpznocpsvf,N5BGxhFNHIz2,74.67,6.64,toys,1813.0,67.0,12.0,47.0,1,voucher,1.0,238.81,4144,florianopolis,SC
7PB8rqIwtIdN,TvFke7D4zDHS,shipped,2017-05-05 14:20:36,2017-05-05 14:30:15,2018-06-18 14:31:22,2017-06-05,wPNpM9Xuvg09,N6rpW1mKL1wz,198.5,6.38,toys,600.0,20.0,35.0,20.0,1,credit_card,7.0,594.78,12334,goiania,GO
MIQEh6u8CatL,QPbxMIq5pTuM,delivered,2018-01-05 12:33:24,2018-01-05 12:48:47,2018-01-10 15:40:23,2018-01-23,2KLdCRC3moTd,ruq0u2ZpAMDr,75.25,72.16,toys,1800.0,38.0,10.0,38.0,1,credit_card,1.0,598.96,76382,sao paulo,SP
yknO5teRjSsE,Dm9LSqvOVccY,delivered,2018-02-17 09:47:32,2018-02-17 10:07:04,2018-03-08 23:05:29,2018-03-13,rKJB2ZpO0e67,dihwpSHrqtI2,78.45,47.55,toys,800.0,40.0,5.0,11.0,1,credit_card,3.0,198.53,21863,sorocaba,SP
0FptuUPtDDh1,gATG2MYez6eX,delivered,2018-04-08 22:50:52,2018-04-08 23:09:49,2018-04-11 21:33:07,2018-04-23,eH6RpnhwUmCF,8m9HeVetQYSy,86.6,38.3,toys,1925.0,21.0,18.0,15.0,1,credit_card,8.5,115.5,2806,itatiba,SP
UXbbdKpBdkop,yih3OM6ObGCw,delivered,2018-04-27 12:20:35,2018-04-27 12:35:13,2018-05-02 23:22:29,2018-05-10,9dKTRh57z6zr,cLUNVSgUkZHq,579.0,34.33,toys,254.0,18.0,12.0,9.0,1,credit_card,1.0,144.72,12288,paulinia,SP
Do5LmDaS5NYZ,M6V45asaLfTf,delivered,2017-08-28 17:45:20,2017-08-28 18:32:03,2017-09-04 21:17:35,2017-09-22,NMkOPOBMaJA4,zxuW3NHLZsHD,150.82,67.51,pet_shop,500.0,35.0,22.0,28.0,1,credit_card,3.0,268.48,36592,recife,PE
OT5ShAyGoAQz,DRe83eH3nDO6,delivered,2017-12-07 16:22:40,2017-12-07 16:35:25,2017-12-20 19:42:29,2018-01-09,VMjQ8IhUpKXJ,1b6QwEUEjB7M,129.46,109.49000000000001,toys,500.0,16.0,9.0,15.0,1,credit_card,1.0,169.09,1512,lorena,SP
IjXFLa6puM2i,SDgmShGcX4I4,delivered,2018-07-04 22:35:13,2018-07-05 16:27:55,2018-07-10 21:27:30,2018-07-17,141pxQKxiRc0,YlP5976VHgAM,153.4,16.76,fashion_bags_accessories,150.0,20.0,10.0,20.0,1,credit_card,1.0,44.09,46550,sao paulo,SP
IPMkohovzra1,snsXCvFcH6tf,delivered,2018-06-24 17:20:56,2018-06-24 17:35:17,2018-06-26 16:08:48,2018-07-13,jrc0v3ZRw6Zg,ZNVgXvCvMqkS,87.99,12.01,bed_bath_table,800.0,20.0,20.0,20.0,1,credit_card,8.0,673.02,1518,sao paulo,SP
o1fD7MtYoDGn,N1sMOLWLNzJD,delivered,2018-07-09 14:41:35,2018-07-09 14:55:21,2018-07-13 17:27:33,2018-07-30,B9n1pJO1Pyv2,xVqnZmeeaibQ,83.36,6.87,toys,400.0,32.0,4.0,45.0,1,credit_card,1.0,673.02,32145,bauru,SP
m9nLRaaRZmUO,8LEYNtmWQrxV,delivered,2018-05-16 17:25:19,2018-05-17 03:35:21,2018-06-04 14:18:45,2018-06-14,j37mNaFLssng,P2nCHWuo0HC0,907.6374999999999,27.78,computers_accessories,200.0,17.0,13.0,13.0,1,wallet,1.0,50.09,32431,alegrete,RS
jgppQaRcrTLl,RfUT0jjyCK8K,delivered,2018-05-12 12:28:58,2018-05-12 15:41:58,2018-06-01 15:18:45,2018-06-05,EeZZuMPnRd21,m6IJZtqbZBZn,70.23,63.1,toys,250.0,17.0,35.0,32.0,1,voucher,1.0,217.04,59855,sinop,MT
MWc8B3AJbcPq,uGiKRsQZqBzS,delivered,2017-11-14 17:46:59,2017-11-14 18:06:49,2017-11-24 15:19:06,2017-12-05,KkXbzbxMZ0d4,MdWxBEep7ZnV,309.9,26.71,toys,525.0,29.0,17.0,19.0,1,credit_card,2.0,183.72,95948,sao jose dos pinhais,PR
mmMwM34B1f15,6mWAQSiDlFA4,delivered,2017-12-05 22:25:05,2017-12-07 09:50:07,2017-12-22 21:19:10,2017-12-28,SsI3XinUiWZ2,yHsOFiqVrV1u,18.04,102.74,toys,4050.0,35.0,38.0,40.0,1,wallet,1.0,29.5,62910,guarulhos,SP
X8TuK5k2FyLF,DAe1tI8DeEMr,delivered,2017-09-28 11:07:04,2017-09-28 11:25:04,2017-10-14 01:53:00,2017-10-27,m4yX2xoQqKHN,DHOPtCppeECW,75.25,35.5,toys,1850.0,23.0,2.0,26.0,1,credit_card,2.0,198.05,89765,araraquara,SP
1x5bQeUcDeh7,vPexZ2lLL6df,delivered,2017-04-04 08:33:00,2017-04-04 08:45:14,2017-04-12 17:37:50,2017-04-25,mUzVm5ukrxKM,HQ4j3Fr6B61e,120.38,76.05,auto,4050.0,65.0,11.0,52.5,1,credit_card,8.0,109.56,2334,assis,SP
RqumxechLTFm,jZCFeYjcZDIU,delivered,2018-03-18 19:47:29,2018-03-18 20:07:33,2018-03-24 17:34:35,2018-03-29,DXG0TFaZjGHO,V8Stg8HdXCTe,403.9,34.33,toys,200.0,16.0,7.0,11.0,1,credit_card,1.0,235.18,12924,santos,SP
T5O75AFeIbs3,XCtmWTVWQYsv,delivered,2018-07-03 11:14:42,2018-07-05 16:25:46,2018-07-11 22:26:43,2018-08-03,YzelTXMRtD5n,I1tzIpbuBorJ,159.9,62.32,toys,2800.0,35.0,6.0,40.0,1,credit_card,8.0,673.02,3211,pojuca,BA
hfPSMXsmIRF8,TQpWGZT8vHeN,delivered,2018-05-16 20:59:32,2018-05-17 07:35:17,2018-05-21 19:05:14,2018-05-28,xQMDDvlSQKDt,gBgHBTMHA7Lo,3.5,11.39,toys,2375.0,37.0,26.0,22.0,1,credit_card,1.0,75.3,68140,taboao da serra,SP
hUMWnroDMA41,5TISEF9dNXg7,delivered,2017-06-12 16:35:42,2017-06-12 16:50:15,2017-06-19 14:54:43,2017-07-03,axLBYi1XjP6J,oI8R7WsNWWBc,50.21,109.49000000000001,toys,200.0,41.0,2.0,29.0,1,credit_card,1.0,211.11,50741,pocos de caldas,MG
ruhk4Up5PW0D,Yn2FLu2XOs94,delivered,2017-06-23 20:47:50,2017-06-23 21:03:35,2017-06-28 14:41:57,2017-07-19,F4WnpPZmaHGZ,94l6BertAIx7,395.6,16.36,toys,1300.0,27.0,12.0,19.0,1,credit_card,1.0,24.18,24241,diadema,SP
jCZt3XtlhXpk,2lvr2g2rLutF,delivered,2018-07-30 19:58:23,2018-07-30 20:30:51,2018-08-07 20:22:47,2018-08-28,2H8n6x4BSkuT,vlLUp3U56e8x,598.0,11.55,computers_accessories,200.0,21.0,14.0,15.0,1,credit_card,4.0,97.87,7121,sao sebastiao do alto,RJ
xbPMYhGO3qcF,0ZYHQ7J85SOl,delivered,2018-07-23 15:44:35,2018-07-25 02:55:20,2018-07-31 17:58:44,2018-08-10,cip2jHhMY4pc,bl8PTwqK0kvN,849.5,82.08,sports_leisure,3450.0,16.0,15.0,20.0,1,wallet,1.0,227.62,59060,colonia castrolanda,PR
h2gon1FHue39,PbKFGVfODBhD,delivered,2018-06-28 16:22:24,2018-06-28 16:35:13,2018-07-11 18:55:55,2018-07-26,WpmmfrUqLi79,VGf596RAXuhp,280.1,26.97,health_beauty,350.0,22.0,12.0,17.0,1,credit_card,6.0,134.46,3451,salvador,BA
aQtrj5heDmbd,5WArOW5BomMK,delivered,2017-09-25 07:51:04,2017-09-25 08:10:22,2017-09-26 19:28:02,2017-10-10,wPUdAGg8JMPE,e04MSACAuPpW,564.99,109.49000000000001,toys,400.0,30.0,30.0,40.0,1,credit_card,1.0,300.48,58540,rio de janeiro,RJ
OE7O5WLmGZ6U,KJkzc39CPxdy,delivered,2017-11-03 17:19:11,2017-11-03 17:30:54,2017-11-20 18:18:26,2017-11-30,2cBEPQv0bAqn,fY3iUm5eRJsF,387.0,41.41,toys,400.0,16.0,4.0,11.0,1,credit_card,1.0,17.55,18048,recife,PE
qHxrDpcFEMuv,L1RjOa949wXs,delivered,2017-05-02 15:09:23,2017-05-02 15:22:44,2017-05-12 14:05:57,2017-05-29,Ia0Im2XO492V,3Q4DoxWsVAXa,49.38,25.87,toys,200.0,16.0,5.0,11.0,1,credit_card,1.0,219.73,39527,anapolis,GO
UBLSaiLN9mDE,wOB8Zw0BbgqC,delivered,2017-12-15 19:14:22,2017-12-15 19:31:13,2017-12-29 17:59:15,2018-01-10,Snyjtl0sEjnD,mAmnfqHkVqSt,730.0,14.25,toys,750.0,25.0,15.0,35.0,1,credit_card,1.0,45.56,6310,rio de janeiro,RJ
U6w5Y8SGbUHz,SkFZg4Soaz6o,delivered,2018-03-15 13:11:21,2018-03-15 13:30:06,2018-03-16 14:44:34,2018-03-27,IJR5KmFASqIC,O04i82YS0uAJ,53.99,29.31,toys,750.0,20.0,13.0,13.0,1,credit_card,5.0,343.07,12703,itapira,SP
